mmsi,latitude,longitude,start_timestamp,end_timestamp,median_speed_knots,total_event_duration_hours,illegal
725001544,-73.19653333,-41.78834667,2017-08-16T04:01:15Z,2017-08-17T04:55:16Z,0.339807401,55.35638889,TRUE
311011400,-16.08985329,10.8633337,2015-12-06T02:26:31Z,2015-12-07T04:27:04Z,1.455501995,28.84972222,TRUE
416861000,-35.90793228,-54.74827957,2014-03-08T22:38:50Z,2014-03-09T04:41:44Z,0.014544865,8.448333333,TRUE
308541000,20.00365257,-18.70609474,2016-02-09T00:14:23Z,2016-02-09T10:42:07Z,1.407271991,14.30458333,TRUE
273358410,57.03553391,142.8965454,2016-01-17T14:55:55Z,2016-01-17T21:26:39Z,1.226154909,8.878055556,TRUE
273563210,56.44961166,145.7335968,2015-04-02T05:31:40Z,2015-04-02T11:29:33Z,1.371976428,8.182777778,TRUE
273811020,57.41354752,147.011673,2015-01-26T00:14:59Z,2015-01-26T05:45:26Z,1.379070454,8.848472222,TRUE
273421900,-12.36901665,-83.59521484,2014-07-27T17:05:13Z,2014-07-28T00:02:16Z,1.296912236,8.425416667,TRUE
273511500,56.06158066,148.3959961,2015-11-24T17:26:46Z,2015-11-24T23:57:05Z,1.608050159,8.052638889,TRUE
667007053,-8.846716881,178.5542603,2012-08-27T05:24:29Z,2012-08-27T23:54:00Z,1.412453729,20.21111111,TRUE
412401230,42.53197333,154.3725067,2017-11-04T00:02:04Z,2017-11-04T08:29:12Z,1.276214158,9.0425,TRUE
214182223,-51.55736542,-56.86336517,2014-06-19T10:59:16Z,2014-06-19T16:00:51Z,1.79925049,10.67041667,TRUE
412946000,2.070838451,169.0254822,2013-03-30T09:24:11Z,2013-03-30T18:00:54Z,1.842684947,9.725416667,TRUE
374610000,-42.36541748,-57.60326004,2016-04-19T15:28:41Z,2016-04-19T21:59:13Z,1.119468366,9.041111111,TRUE
374290000,36.21432,-174.63352,2017-09-12T12:00:17Z,2017-09-12T19:59:53Z,1.335447438,8.000416667,TRUE
529874000,-16.52893639,-83.18125916,2016-06-03T13:21:29Z,2016-06-03T20:49:48Z,0.42744636,8.431527778,TRUE
576274000,30.02366638,-172.0658417,2012-03-02T21:17:55Z,2012-03-03T08:45:30Z,1.31300086,12.51513889,TRUE
249842000,-4.395758152,5.915371895,2013-10-09T22:09:44Z,2013-10-11T14:10:58Z,0.949318958,41.23736111,TRUE
372594000,1.491398335,171.5966797,2014-04-17T07:00:26Z,2014-04-17T18:00:15Z,1.022665329,11.915,TRUE
372210000,2.683216572,149.9340668,2017-06-27T18:34:29Z,2017-06-28T05:31:50Z,0.206193,13.35472222,TRUE
224434000,-20.64366722,49.47449875,2012-01-26T12:08:00Z,2012-01-27T08:18:32Z,0.512833494,22.93527778,TRUE
576626000,-12.06133366,92.47699738,2012-02-13T00:15:20Z,2012-02-13T10:12:52Z,1.148855892,13.34652778,TRUE
334674000,-9.670649529,61.27687836,2015-11-18T06:16:00Z,2015-11-24T19:49:53Z,0.003164762,158.2970833,TRUE
636013648,-17.87089729,-80.0144577,2012-02-03T13:59:33Z,2012-02-03T22:28:26Z,1.335098952,13.96861111,TRUE
529650000,-5.669683456,171.9097137,2014-08-06T00:10:18Z,2014-08-08T10:40:57Z,0.76155687,59.4275,TRUE
577106000,-9.475000382,-146.0456696,2014-12-06T20:35:37Z,2014-12-07T01:35:57Z,0.829571314,8.231944444,TRUE
370866000,2.525825024,-150.4407806,2015-07-20T19:33:30Z,2015-07-21T09:03:25Z,1.44123332,18.31861111,TRUE
636013649,26.8775444,122.3733978,2014-08-01T08:43:04Z,2014-08-01T12:43:11Z,1.820244246,13.98430556,TRUE
273378130,57.03721237,149.5276337,2017-02-01T22:20:37Z,2017-02-02T07:48:37Z,1.537754517,9.865277778,TRUE
636013651,1.901499987,-80.38866425,2012-03-08T11:01:18Z,2012-03-08T15:32:00Z,1.576637142,8.186527778,TRUE
273417300,42.07492828,151.2975616,2014-10-16T00:39:31Z,2014-10-16T12:41:07Z,0.569567689,12.02666667,TRUE
273895510,48.00232697,141.223114,2014-02-01T15:41:24Z,2014-02-02T00:13:04Z,0.74741816,9.784444444,TRUE
667943000,9.716846466,-16.48110771,2014-10-12T22:16:59Z,2014-10-13T03:49:08Z,1.536798464,8.755138889,TRUE
229575000,3.364638329,-153.2805786,2013-10-18T04:04:07Z,2013-10-19T10:17:36Z,1.793330049,30.66388889,TRUE
308743000,5.468999863,-81.28649902,2012-05-28T07:12:47Z,2012-06-07T16:15:13Z,1.014714498,251.5773611,TRUE
334567000,-9.63583374,61.22623444,2015-09-01T05:11:55Z,2015-09-02T02:55:47Z,0.084352998,21.89319444,TRUE
371335000,-2.260381699,-84.91170502,2017-08-15T00:20:32Z,2017-08-15T04:50:43Z,1.158871543,16.13180556,TRUE
352199000,6.324091435,168.0070648,2016-11-09T08:24:20Z,2016-11-18T17:52:07Z,0.883209289,226.4216667,TRUE
352135000,13.53985024,149.8118896,2016-12-16T00:46:39Z,2016-12-16T11:47:47Z,1.437872553,16.96208333,TRUE
529607000,41.86164856,152.2387543,2015-07-18T12:25:23Z,2015-07-19T12:26:05Z,0.58564944,25.49486111,TRUE
372199000,22.39886665,138.6582947,2015-06-23T02:18:08Z,2015-06-23T11:45:22Z,1.32356793,10.98930556,TRUE
514087000,38.74083328,138.8886566,2012-08-25T10:07:08Z,2012-08-25T20:35:58Z,0.683942819,10.82638889,TRUE
567175000,-10.56206703,141.7447662,2015-04-06T04:15:12Z,2015-04-06T14:55:21Z,0.017583576,11.16944444,TRUE
357735000,-30.53068352,-86.71247864,2012-08-19T04:01:13Z,2012-08-19T10:59:21Z,1.481072085,9.089861111,TRUE
341095000,62.31573486,-31.21798325,2014-06-01T22:38:50Z,2014-06-02T03:41:17Z,1.500339574,11.15277778,TRUE
636017752,1.110546708,-107.7095184,2017-05-21T22:06:36Z,2017-05-22T06:35:00Z,1.199401182,10.17319444,TRUE
351527000,-47.36010742,-60.55053329,2015-03-28T12:33:50Z,2015-03-28T17:31:23Z,0.938748721,9.210694444,TRUE
370599000,-12.3259964,64.9756012,2015-04-23T03:32:15Z,2015-04-23T07:32:11Z,1.522042564,8.654166667,TRUE
576711000,-24.66278267,51.4952507,2014-03-28T05:13:16Z,2014-03-28T08:43:57Z,1.47787905,9.875833333,TRUE
325447000,4.038513184,2.039454937,2012-04-08T17:44:48Z,2012-04-09T08:48:40Z,1.092176466,17.53208333,TRUE
515175000,43.93623352,140.4278107,2012-11-24T20:50:51Z,2012-11-25T11:25:09Z,1.510327935,15.41236111,TRUE
210631000,20.9048748,-17.45392418,2015-06-06T20:58:38Z,2015-06-07T02:29:47Z,1.492814463,8.147222222,TRUE
627047000,-1.815440059,-21.0306778,2012-01-05T08:51:44Z,2012-01-05T14:23:27Z,1.370659118,10.01541667,TRUE
371719000,40.72584915,150.1193237,2015-11-06T13:06:36Z,2015-11-06T17:36:43Z,1.062617648,8.482777778,TRUE
636018009,68.60389333,1.57104,2017-08-07T19:50:06Z,2017-08-08T17:58:39Z,0.631142741,23.70805556,TRUE
636013146,-50.11363602,-59.99947357,2017-04-26T07:01:10Z,2017-04-26T14:58:48Z,1.313536102,8.018888889,TRUE
667006043,-32.77615356,31.46672058,2012-03-18T16:39:57Z,2012-03-18T23:12:58Z,0.809715664,11.13513889,TRUE
273812060,49.59706497,141.2157135,2015-11-08T03:53:44Z,2015-11-08T11:55:03Z,0.328357116,9.244583333,TRUE
273440860,70.36914825,38.95160675,2014-05-24T21:00:11Z,2014-05-25T06:27:27Z,1.451880545,10.99805556,TRUE
273312860,40.52985382,149.7757263,2015-11-01T13:08:25Z,2015-11-01T20:06:34Z,1.627431473,8.279722222,TRUE
636013148,2.18756175,4.478974819,2014-12-25T22:57:15Z,2014-12-26T04:54:24Z,0.994620703,13.37555556,TRUE
273873500,57.28181839,151.8553162,2016-06-22T22:17:16Z,2016-06-23T04:47:18Z,1.738718875,9.726805556,TRUE
273353310,45.19845963,146.8062897,2015-08-19T12:21:47Z,2015-08-19T19:22:10Z,1.253357667,14.85736111,TRUE
273421150,58.10523987,163.6804657,2012-06-24T03:13:50Z,2012-06-25T01:11:42Z,0.288010523,23.38902778,TRUE
273339230,57.15846634,154.8986816,2016-03-20T11:00:04Z,2016-03-20T18:59:34Z,1.070770172,8.746111111,TRUE
273410910,52.28580856,152.8624573,2016-09-08T19:57:28Z,2016-09-09T20:59:29Z,0.668362118,26.19152778,TRUE
518332000,-16.33555031,10.94029331,2015-07-23T09:37:06Z,2015-07-23T20:35:53Z,1.753063814,11.78736111,TRUE
311042400,28.88961983,-15.23245144,2015-01-25T09:16:47Z,2015-01-25T16:47:53Z,1.681022071,11.54694444,TRUE
440220000,45.00841522,157.8392029,2016-09-15T20:29:25Z,2016-09-16T07:57:23Z,1.195699137,12.25694444,TRUE
576732000,-32.48949814,103.0411682,2015-07-05T21:28:34Z,2015-07-06T03:57:05Z,1.160351617,8.425833333,TRUE
352796000,36.9995079,132.2985687,2015-08-29T05:00:20Z,2015-08-29T12:30:53Z,0.813164054,9.537361111,TRUE
357788000,-2.564536572,-123.7412567,2016-01-05T09:26:31Z,2016-01-05T19:57:50Z,1.857935967,11.76958333,TRUE
308572000,25.13113403,-59.74612045,2012-08-10T15:11:29Z,2012-08-15T08:41:29Z,0.72885633,116.08625,TRUE
371100000,37.29983521,-73.37359619,2012-05-28T05:56:19Z,2012-05-28T09:27:12Z,0.88349431,10.62166667,TRUE
354716000,-20.08446693,-77.87474823,2015-05-06T13:28:52Z,2015-05-06T20:27:42Z,0.678438974,10.20388889,TRUE
311004000,25.43734932,-87.27716827,2014-02-08T01:57:24Z,2014-02-09T03:59:15Z,1.245007717,27.61569444,TRUE
677026400,20.91768074,111.1787186,2013-04-27T16:30:27Z,2013-05-01T00:47:11Z,0.036976007,80.39444444,TRUE
357020000,1.01516664,151.4026642,2013-05-23T13:15:54Z,2013-05-24T04:13:07Z,0.882026347,16.4825,TRUE
529052000,7.01883316,169.7527924,2015-09-12T11:24:43Z,2015-09-13T01:53:47Z,1.611354356,17.72833333,TRUE
567196000,-9.652966499,61.25725174,2015-08-13T11:03:16Z,2015-09-08T17:26:41Z,0.014055447,631.1972222,TRUE
311676000,36.36271667,34.72363281,2013-09-26T04:12:54Z,2013-09-27T14:45:06Z,0.691605667,34.92333333,TRUE
356636000,58.19559479,-158.2523346,2016-06-17T11:19:53Z,2016-06-21T16:52:51Z,0.0276976,102.4033333,TRUE
224124000,0.485021681,-149.9065399,2013-03-20T02:03:07Z,2013-03-20T11:32:44Z,1.554247618,10.23569444,TRUE
374140000,2.093303442,-157.9901276,2015-10-09T04:06:19Z,2015-10-09T12:08:07Z,0.734963385,8.702777778,TRUE
341244000,5.258078098,0.168603331,2014-05-28T05:54:12Z,2014-05-28T17:54:02Z,1.046403743,15.3375,TRUE
636013153,47.52049255,175.6556854,2017-07-06T16:19:52Z,2017-07-07T02:51:50Z,1.607156997,10.89513889,TRUE
366744930,56.44569397,-168.0051117,2013-03-04T10:52:41Z,2013-03-05T02:52:21Z,1.518932004,19.03625,TRUE
273311330,55.29650497,147.1253662,2015-02-02T05:29:24Z,2015-02-02T18:59:17Z,1.162285479,14.30805556,TRUE
273331810,58.28233337,154.7346954,2014-04-09T23:02:13Z,2014-04-10T02:04:33Z,1.694899191,9.456805556,TRUE
636017251,-22.72265053,13.92892456,2015-11-27T08:31:49Z,2015-11-28T05:32:27Z,1.499435303,22.12513889,TRUE
548352100,-0.5977,149.9280853,2016-10-21T19:55:51Z,2016-10-21T22:28:41Z,1.019756005,9.8525,TRUE
273829220,59.33647919,166.46492,2013-02-16T03:45:55Z,2013-02-16T22:40:14Z,0.933611203,20.46166667,TRUE
273856100,55.77371597,148.6747894,2016-02-07T13:36:31Z,2016-02-07T20:03:55Z,1.160121738,8.001805556,TRUE
567008100,-3.717833281,110.3180008,2013-01-20T06:48:46Z,2013-01-21T04:09:40Z,1.634365117,23.4925,TRUE
730151013,1.936633349,-80.67626953,2014-11-09T08:46:05Z,2014-11-09T17:46:37Z,1.500600009,14.90458333,TRUE
273357670,50.28219223,156.6391449,2013-01-10T11:12:59Z,2013-01-10T19:15:45Z,1.259494031,10.38930556,TRUE
636016998,-35.29415894,-53.36377716,2016-01-25T09:04:39Z,2016-01-26T00:03:38Z,1.112417017,16.00708333,TRUE
351537000,43.20539856,161.7334442,2017-07-04T19:29:28Z,2017-07-05T06:32:00Z,0.922000986,12.71375,TRUE
273879400,58.30619812,145.380127,2012-05-19T10:16:50Z,2012-05-20T03:55:20Z,0.626340398,19.11666667,TRUE
258161000,59.89599333,5.104285,2017-08-18T05:00:40Z,2017-08-18T06:55:51Z,0.597725331,11.85472222,TRUE
353585000,20.45327377,71.5244751,2014-06-14T19:06:05Z,2014-06-15T00:36:07Z,0.652646137,11.65041667,TRUE
309681000,36.09621429,-4.765343189,2012-02-14T00:21:36Z,2012-02-14T07:52:41Z,0.709557187,11.12736111,TRUE
341009000,63.17957306,4.17688179,2013-07-17T23:13:26Z,2013-07-18T09:43:25Z,0,10.79972222,TRUE
309361000,10.73501968,-16.5059166,2014-02-23T07:56:51Z,2014-02-23T17:57:06Z,0.064340168,10.19138889,TRUE
529105000,37.96352005,143.4145355,2016-10-20T22:05:16Z,2016-10-21T00:02:59Z,0.944749793,13.01555556,TRUE
366577000,62.33600616,-166.6076813,2012-06-04T11:46:15Z,2012-06-04T20:13:37Z,1.488134621,9.844722222,TRUE
616401000,11.33141994,-17.06560326,2015-03-24T20:29:46Z,2015-03-25T00:29:05Z,1.319166839,11.01305556,TRUE
440241000,6.653866768,-134.1025391,2014-07-19T16:20:19Z,2014-07-19T21:50:19Z,0.949838071,8.198472222,TRUE
576689000,-46.61709213,-60.585495,2015-03-02T19:16:14Z,2015-03-03T09:47:28Z,0.696235874,15.03777778,TRUE
440113000,7.613793373,158.3062134,2014-11-10T05:41:56Z,2014-11-10T15:43:45Z,0.486762203,11.57083333,TRUE
353937000,0.014516667,170.0581665,2015-07-09T10:57:31Z,2015-07-10T03:55:02Z,1.185536399,17.82416667,TRUE
374321000,-44.89276505,-59.78585434,2016-01-16T04:31:52Z,2016-01-16T12:04:00Z,0.580881581,8.809583333,TRUE
273330280,50.17350769,156.4389801,2014-03-12T12:54:51Z,2014-03-12T20:55:52Z,1.174868872,9.627777778,TRUE
352241000,-6.925223351,-132.3311005,2016-10-21T18:25:13Z,2016-10-22T02:56:43Z,0.73908776,8.920833333,TRUE
577169000,-4.587349892,-8.574132919,2014-01-06T12:32:15Z,2014-01-06T19:00:22Z,1.840561837,8.715138889,TRUE
312273000,-42.18133163,-57.71866608,2015-04-02T02:19:40Z,2015-04-02T10:47:58Z,1.426465259,8.747777778,TRUE
577105000,-12.10343361,60.08679962,2013-03-11T18:33:51Z,2013-03-11T23:36:07Z,1.469373364,8.835694444,TRUE
273425770,41.14696121,142.0015564,2017-11-18T01:00:33Z,2017-11-18T08:03:14Z,1.585557182,8.183333333,TRUE
311000682,-9.647031784,12.55094337,2017-09-12T07:07:12Z,2017-09-13T10:59:13Z,1.569981465,28.09916667,TRUE
273387370,51.385,155.5583333,2017-12-04T13:01:41Z,2017-12-04T21:58:56Z,1.422125604,9.024166667,TRUE
416110700,-34.08963394,33.59294128,2015-07-29T17:24:12Z,2015-07-29T21:24:40Z,1.852545995,9.562222222,TRUE
416001900,44.95360565,157.4674683,2014-07-21T22:01:50Z,2014-07-22T02:31:55Z,1.369825794,8.699583333,TRUE
636017004,36.36433333,-3.972666667,2017-07-04T22:00:19Z,2017-07-05T07:59:59Z,0.477881662,10.09166667,TRUE
412202350,7.643746853,171.2055664,2012-11-24T11:39:46Z,2012-11-25T13:38:25Z,1.012964605,28.53194444,TRUE
636018031,-45.32009888,-60.16049957,2017-12-27T21:38:42Z,2017-12-28T07:38:56Z,0.449216435,10.77013889,TRUE
229382000,-47.19321442,-60.47507858,2014-04-16T05:51:23Z,2014-04-16T14:53:23Z,0.931848459,10.62625,TRUE
273817200,55.78382492,149.149826,2017-01-18T12:00:31Z,2017-01-18T22:59:22Z,0.695948953,11.11694444,TRUE
529606000,4.870563507,-125.6539764,2014-06-09T01:18:03Z,2014-06-11T10:45:02Z,0.804674815,58.19986111,TRUE
356134000,9.88361454,-15.58683014,2012-06-21T16:57:29Z,2012-06-22T03:57:49Z,0.494011399,12.84305556,TRUE
455302000,4.846433163,79.58685303,2016-05-02T08:06:34Z,2016-05-03T05:30:14Z,0.474589639,21.94708333,TRUE
440102000,-6.094141483,173.4915466,2016-01-18T10:53:38Z,2016-01-18T17:56:19Z,0.83740934,9.453194444,TRUE
351238000,36.26644897,14.80751705,2014-10-02T06:08:51Z,2014-10-02T13:57:12Z,0.965071405,8.035416667,TRUE
312774000,-13.10909367,-129.5932159,2013-12-04T06:44:43Z,2013-12-04T14:11:52Z,1.203554887,9.106666667,TRUE
277254000,-3.754950047,8.54766655,2012-08-05T11:00:45Z,2012-08-05T18:55:13Z,1.77259979,9.406666667,TRUE
353670000,8.25154686,132.487854,2014-07-12T14:07:58Z,2014-07-13T13:38:44Z,1.207223539,25.27347222,TRUE
357670000,6.546666622,-78.98867035,2013-08-06T05:23:15Z,2013-08-06T12:52:05Z,0.644542215,8.837361111,TRUE
667003248,-10.87885666,-81.77803802,2012-10-31T10:14:04Z,2012-10-31T21:12:25Z,1.231006996,14.66958333,TRUE
529382000,42.37739944,151.4946442,2013-10-12T00:59:39Z,2013-10-12T07:29:05Z,1.072051957,11.97569444,TRUE
352966000,36.1534996,134.2253265,2012-09-19T03:17:10Z,2012-09-19T11:47:19Z,1.484378816,9.193472222,TRUE
273892210,51.94927216,144.8888397,2015-05-02T02:25:45Z,2015-05-02T21:24:34Z,0.331077289,21.84527778,TRUE
636017010,-39.4754982,-80.63700104,2015-07-09T18:01:37Z,2015-07-10T03:31:49Z,0.830131348,10.35111111,TRUE
273433460,57.41882667,150.54032,2018-01-17T15:00:03Z,2018-01-18T13:59:25Z,1.000530632,23.00208333,TRUE
273311860,41.99722672,148.6061401,2016-09-17T14:01:46Z,2016-09-17T21:32:29Z,1.863099414,14.43361111,TRUE
200001140,11.64710045,-124.1643066,2013-08-17T04:42:43Z,2013-08-17T10:09:46Z,1.082857598,11.61430556,TRUE
273436790,56.16865158,142.8704224,2016-12-23T06:50:32Z,2016-12-23T15:23:22Z,0.961513512,12.44569444,TRUE
354683000,13.08094978,149.2301941,2013-07-15T05:55:49Z,2013-07-15T14:59:04Z,0.892563528,10.76083333,TRUE
373755000,-16.8288002,-80.82489777,2016-10-22T08:00:01Z,2016-10-22T18:58:12Z,0.661106795,11.19875,TRUE
312219000,9.332286835,-14.50268841,2013-01-28T02:22:19Z,2013-01-28T09:53:20Z,0.358205912,8.823194444,TRUE
441723000,-4.999400139,168.9691925,2017-05-14T19:17:51Z,2017-05-15T02:47:35Z,1.603394253,8.265972222,TRUE
440283000,0.531979978,53.4751091,2017-06-29T13:00:28Z,2017-06-29T18:57:39Z,1.170932377,9.413888889,TRUE
352475000,37.98197937,121.7911224,2014-10-15T19:00:10Z,2014-10-16T11:58:02Z,1.197448691,17.17805556,TRUE
273449080,58.36421204,157.8467255,2017-04-24T10:44:46Z,2017-04-25T03:45:42Z,0.228530467,18.17791667,TRUE
312379000,-46.15575027,-59.91149902,2012-07-24T12:40:22Z,2012-07-25T20:10:57Z,1.58181096,36.84958333,TRUE
440571000,-14.95195961,65.90129089,2017-09-17T02:01:59Z,2017-09-17T09:59:40Z,1.301821861,8.408611111,TRUE
311009400,-18.56906891,10.95925808,2014-05-13T02:03:42Z,2014-05-13T09:35:24Z,1.373323191,8.789583333,TRUE
353019000,2.346916676,-145.9039917,2015-06-24T17:07:23Z,2015-06-24T21:34:23Z,1.065791532,8.047083333,TRUE
355643000,7.001745224,169.0455933,2012-12-13T03:15:34Z,2012-12-13T09:42:37Z,1.276150546,8.392638889,TRUE
576507000,-7.620366573,154.8457031,2013-02-02T11:37:09Z,2013-02-02T17:06:24Z,0.924288662,8.218611111,TRUE
229563000,-41.96038055,-57.58032608,2014-05-20T05:28:54Z,2014-05-20T14:28:55Z,1.328232665,10.58194444,TRUE
341307000,-3.12561655,8.735302925,2016-12-31T07:31:16Z,2016-12-31T14:58:19Z,0.50097261,8.276944444,TRUE
354811000,35.6975174,145.371048,2016-12-20T23:06:58Z,2016-12-21T10:27:20Z,1.824131552,11.95319444,TRUE
273352570,41.46500015,138.3549957,2012-12-04T17:04:49Z,2012-12-05T01:32:48Z,1.04134318,11.51138889,TRUE
273311610,43.09316635,146.3096161,2017-03-09T16:06:40Z,2017-03-10T00:07:30Z,0.51325495,8.75,TRUE
273384570,49.68999863,144.781662,2017-07-22T00:05:23Z,2017-07-22T08:38:22Z,1.263900676,10.04875,TRUE
636017275,7.764083386,-31.51454926,2016-03-07T11:21:47Z,2016-03-07T17:21:45Z,0.692158083,8.530833333,TRUE
273354620,56.1421051,143.3289642,2016-11-03T15:17:27Z,2016-11-06T13:46:07Z,0.920763668,72.03527778,TRUE
273827710,51.89366531,144.2593384,2015-05-07T20:51:36Z,2015-05-08T02:19:18Z,1.600243374,8.277361111,TRUE
258672000,63.728965,9.59295,2017-08-21T20:02:55Z,2017-08-22T03:58:48Z,0.01120599,11.56833333,TRUE
352784000,-45.43613434,-60.54883194,2013-07-26T23:59:59Z,2013-07-27T04:27:04Z,0.707282643,10.585,TRUE
273420160,58.79447937,148.6677094,2016-08-09T14:49:44Z,2016-08-09T21:16:58Z,0.672435457,9.966805556,TRUE
352656000,5.115833283,160.2905121,2012-05-14T16:01:57Z,2012-05-17T14:58:59Z,0.985551465,71.99597222,TRUE
334640000,-9.668598175,61.29632568,2015-12-02T17:25:47Z,2015-12-08T16:20:10Z,0.017468386,143.7251389,TRUE
370032000,19.48835945,-74.03954315,2015-09-22T12:56:24Z,2015-09-22T17:28:25Z,0.22330893,12.01527778,TRUE
576688000,-37.21261597,-80.22473145,2013-06-08T03:10:34Z,2013-06-08T10:42:21Z,1.638159791,11.27888889,TRUE
311664000,-29.76715279,31.48779297,2015-05-24T14:00:39Z,2015-05-25T02:58:54Z,1.032325378,13.02708333,TRUE
431472000,7.516456604,157.69133,2012-04-10T03:57:22Z,2012-04-11T16:28:58Z,0.866823294,40.18805556,TRUE
636011904,14.58236694,-18.71223259,2012-03-11T11:07:46Z,2012-03-13T08:04:32Z,0.904174403,48.28708333,TRUE
567004800,11.61929989,100.5147476,2014-04-22T07:24:53Z,2014-04-22T16:58:52Z,1.069416255,10.83319444,TRUE
341104000,56.90709305,-39.80293274,2014-08-02T00:30:39Z,2014-08-04T02:59:46Z,1.073134605,56.69819444,TRUE
231792000,-28.9168663,15.28709698,2017-07-09T10:00:08Z,2017-07-09T18:57:28Z,1.63184057,9.022222222,TRUE
244790145,-0.11784,-160.27,2017-12-14T09:00:05Z,2017-12-14T22:59:58Z,1.835852556,13.99958333,TRUE
273358980,54.42022705,150.9203186,2016-03-06T13:31:12Z,2016-03-06T20:58:50Z,0.656565584,8.452361111,TRUE
273385860,56.18913269,148.2981415,2017-05-22T02:04:40Z,2017-05-22T10:37:17Z,0.5494818,11.79236111,TRUE
273191300,56.24335861,152.0768738,2016-06-30T07:32:31Z,2016-06-30T19:30:58Z,0.487029308,12.84819444,TRUE
416064900,-4.047319889,163.0063782,2015-08-26T11:00:55Z,2015-08-26T21:02:54Z,1.633865643,10.92888889,TRUE
273441670,70.44605255,17.83996582,2012-02-21T00:16:48Z,2012-02-21T06:44:58Z,1.01959662,8.004305556,TRUE
273316230,55.53464508,150.2411652,2016-02-03T16:17:10Z,2016-02-03T22:44:33Z,1.00473622,8.045,TRUE
636014471,7.586750031,-150.5384064,2015-05-06T19:57:06Z,2015-05-07T03:58:57Z,1.556452444,8.815416667,TRUE
356517000,-47.07835007,-60.72891998,2015-03-01T09:13:19Z,2015-03-01T16:44:19Z,0.964281535,8.138194444,TRUE
355141000,39.47596741,146.9272614,2016-11-15T00:22:04Z,2016-11-15T03:53:30Z,1.23228665,10.43083333,TRUE
273352840,58.66050667,148.1907733,2017-11-08T08:00:10Z,2017-11-08T19:58:56Z,0.756391463,12.00138889,TRUE
529605000,1.239411712,139.0020294,2013-05-19T03:17:14Z,2013-05-19T12:14:34Z,1.92801309,10.33902778,TRUE
515717000,39.05880356,149.5458374,2015-10-14T11:05:39Z,2015-10-14T22:03:08Z,0.748590685,15.45875,TRUE
245317000,3.073999882,-8.760666847,2012-05-21T02:09:44Z,2012-05-21T12:41:45Z,1.655016983,12.16541667,TRUE
355813000,1.027966619,138.8865204,2013-06-15T14:04:48Z,2013-06-16T00:32:05Z,1.5861234,12.54125,TRUE
510021000,1.525826693,152.3993225,2016-04-17T16:22:31Z,2016-04-17T23:50:29Z,1.845684618,9.251111111,TRUE
440101000,-11.19600667,158.3958233,2017-11-27T18:14:46Z,2017-11-28T03:48:36Z,1.617548974,9.996944444,TRUE
311461000,-14.42186667,52.00194667,2017-07-19T18:13:50Z,2017-07-20T04:46:36Z,1.251696275,10.87069444,TRUE
334533000,16.21453667,-63.20518494,2012-01-20T13:43:04Z,2012-01-21T12:43:23Z,1.101788311,24.28458333,TRUE
273848200,55.9127655,148.7285004,2012-01-31T09:20:40Z,2012-02-02T11:50:45Z,0.8248969,53.99875,TRUE
514565000,42.38728333,153.9875946,2013-08-31T12:14:53Z,2013-08-31T22:12:00Z,1.32863367,11.50347222,TRUE
529445000,-4.02423811,150.4694061,2013-09-18T02:14:27Z,2013-09-22T14:47:23Z,0.637519429,112.6475,TRUE
370981000,41.5617981,151.29422,2015-08-16T10:51:07Z,2015-08-16T16:52:59Z,1.608350331,12.89847222,TRUE
354469000,44.44137573,155.8182678,2014-09-24T21:44:49Z,2014-09-25T01:14:48Z,1.539101784,9.627777778,TRUE
515557000,2.480866671,138.9736938,2012-10-01T17:50:39Z,2012-10-02T00:48:28Z,1.324147911,9.040277778,TRUE
352901000,36.96811295,-1.391298294,2013-01-22T00:17:30Z,2013-01-22T08:47:28Z,1.277211331,8.774444444,TRUE
371717000,-11.92770195,-81.88405609,2015-08-27T23:06:14Z,2015-08-28T04:37:12Z,1.187792718,10.56069444,TRUE
273367690,56.66761398,150.5079498,2017-02-01T03:36:09Z,2017-02-01T13:08:56Z,1.843926962,11.45972222,TRUE
273846410,58.03418732,153.2806854,2012-04-02T12:03:22Z,2012-04-03T18:08:22Z,0.734428538,33.25708333,TRUE
273148810,75.74341583,40.65912628,2015-06-19T02:28:09Z,2015-06-19T11:27:00Z,0.85696418,10.22097222,TRUE
273813900,56.0676651,148.7792511,2013-02-22T13:39:00Z,2013-02-23T03:07:17Z,1.175426948,15.85888889,TRUE
273897100,45.79179764,151.9294739,2014-09-14T03:07:51Z,2014-09-14T10:40:50Z,1.701457584,11.31888889,TRUE
636010125,-47.3936348,-60.58012009,2015-04-18T15:28:44Z,2015-04-18T23:31:39Z,0.383298487,8.699166667,TRUE
533000333,-23.46428299,50.21397781,2017-01-06T18:26:41Z,2017-01-07T03:54:13Z,0.89039556,11.39236111,TRUE
273338510,41.96315002,141.4813843,2017-12-11T22:02:05Z,2017-12-12T07:59:55Z,1.670693797,10.17736111,TRUE
353306000,36.24069977,-3.901299954,2012-03-02T12:07:59Z,2012-03-02T21:40:55Z,1.552618679,9.966944444,TRUE
353242000,-11.53460026,-81.4548111,2013-08-02T13:20:28Z,2013-08-02T23:19:17Z,1.434140966,11.38875,TRUE
563418000,6.456313133,-36.40882111,2014-05-26T10:19:45Z,2014-05-26T15:48:53Z,1.646927096,8.187638889,TRUE
514266000,-15.57058525,-85.12049103,2013-03-16T15:50:06Z,2013-03-16T20:22:06Z,1.202995412,8.616805556,TRUE
